id_case,id_biter,x_coord,y_coord,owned,date_symptoms,days_uncertain
8276,0,668149.77128655,9810154.87228616,FALSE,2012-09-27,0
8279,8276,668076.534613134,9811104.69985073,TRUE,2012-10-05,7
8280,8276,667698.975870484,9810431.11695833,TRUE,2012-10-25,7
8281,8276,667323.772566026,9811112.83194105,TRUE,2012-10-25,7
8292,8291,668309.868597153,9811534.37366516,TRUE,2012-11-25,7
8295,8276,667276.936468124,9811177.5349715,TRUE,2012-10-15,7
8296,8276,667252.58476093,9811851.1545133,TRUE,2012-10-25,7
8297,8276,667761.329793293,9812619.53220807,TRUE,2012-10-25,7
8301,0,667788.208473823,9812389.19876931,FALSE,2013-07-08,0
8305,0,644205.40346724,9820612.26671553,FALSE,2013-01-14,0
8308,8307,640310.713106379,9820845.58697589,TRUE,2011-07-15,7
8309,8307,639393.631370351,9820067.47056762,TRUE,2011-07-25,7
8311,0,652933.020268553,9822707.79728988,FALSE,2013-01-06,0
8313,8312,658526.893867123,9825306.23552,TRUE,2013-07-26,0
8318,0,659195.306588829,9804705.86888541,TRUE,2013-05-02,0
8328,0,657792.732975199,9802409.53562423,TRUE,2013-05-25,0
8360,0,699296.003894267,9791831.62737298,FALSE,2013-06-01,0
8365,0,695922.28885992,9794399.49695913,FALSE,2012-02-15,0
8408,0,678051.884111172,9808411.78310605,FALSE,2013-06-15,0
8427,8410,672677.452916036,9805789.3370187,TRUE,2012-08-15,7
8434,0,667415.887920122,9809648.44202411,FALSE,2013-03-02,0
8439,0,672942.210726331,9805664.19750467,FALSE,2013-02-19,0
8443,0,667801.117690534,9808598.59472999,FALSE,2013-08-07,0
8445,0,682560.67377585,9815189.90829256,TRUE,2011-12-26,0
8448,0,683136.04839962,9816932.37197111,FALSE,2013-05-22,0
8450,8445,683484.895071103,9815293.8462017,TRUE,2012-01-08,0
8451,0,682702.236517534,9815181.5937487,FALSE,2013-02-20,0
8459,8451,681621.214197619,9814728.74006076,TRUE,2013-05-01,7
8461,8460,681664.93164662,9814381.23987897,TRUE,2013-04-17,0
8468,0,671698.504683869,9806375.13134422,FALSE,2013-02-19,0
8480,0,669438.224763899,9808603.84898128,FALSE,2011-09-18,0
8481,8480,669607.309306796,9808518.8036776,TRUE,2011-11-22,0
8482,0,668809.795166979,9807115.62312874,TRUE,2012-04-05,7
8483,0,670418.356700118,9808016.18235562,FALSE,2012-01-23,0
8484,0,670072.081166887,9807259.23744345,FALSE,2011-12-30,0
8485,8484,669101.313857929,9808514.82178259,TRUE,2012-01-15,7
8486,0,668604.65873416,9808156.39176066,TRUE,2010-12-31,0
8487,0,670467.898626792,9807092.74413329,FALSE,2012-07-15,0
8488,8487,668770.606016255,9807534.30982152,TRUE,2012-08-05,7
8490,0,689740.144825055,9809390.69732022,TRUE,2013-06-09,0
8493,0,693345.335591827,9803508.8741664,FALSE,2013-07-18,0
8496,0,698143.545020306,9791827.90202019,FALSE,2013-08-13,0
8523,0,699005.91262036,9793257.8525772,FALSE,2013-08-17,0
8528,0,698503.686858402,9794630.3611185,FALSE,2012-11-06,0
8532,8528,699187.473258977,9794026.61049573,TRUE,2012-11-15,28
8533,8528,698867.32317139,9794437.57819219,TRUE,2012-11-15,28
8539,0,647017.752054385,9778500.34510121,FALSE,2013-08-14,0
8542,8546,693061.901884245,9802565.04244361,TRUE,2013-09-06,0
8689,7971,671052.425808047,9793142.48314601,TRUE,2012-11-15,7
8691,8665,672616.209573537,9794230.99837984,TRUE,2011-08-15,7
8695,0,692339.616991465,9799996.48628911,FALSE,2013-11-06,0
10065,0,672301.954239566,9793588.56569809,FALSE,2011-05-15,7
8698,0,687905.111603812,9819621.24186735,FALSE,2013-10-07,0
8700,8698,688197.998333974,9817975.98462094,TRUE,2013-11-06,0
8707,8698,686982.748109771,9819108.10699339,TRUE,2013-10-16,0
8714,0,670313.713777949,9816025.29101258,FALSE,2012-11-14,0
8718,0,671741.230509961,9817936.29300346,FALSE,2013-10-07,0
8745,0,680622.193710143,9814304.98406212,FALSE,2013-03-27,0
8746,8745,680095.459918019,9813716.24388591,TRUE,2013-10-15,0
8747,8745,680590.091769111,9814288.11604808,TRUE,2013-10-15,14
8756,8751,680311.425587883,9814915.60574753,TRUE,2013-05-14,0
8761,8758,681872.764268044,9814142.57961831,TRUE,2013-04-22,0
8762,8758,681534.374810375,9813997.01757769,TRUE,2013-07-30,0
8763,0,650186.096926111,9818845.5621069,FALSE,2014-05-05,0
8770,0,651534.864766116,9819745.56953207,FALSE,2014-05-03,0
8771,0,651780.336883714,9821381.69442731,FALSE,2014-03-22,0
8776,8771,652036.777272813,9820596.49644898,TRUE,2014-04-27,0
8780,0,651301.426682019,9822087.59234109,FALSE,2014-04-17,0
8781,0,652343.878885266,9826768.95514226,FALSE,2014-04-29,0
8795,0,653533.714271109,9823899.61404135,TRUE,2014-03-25,0
8799,0,648775.028379306,9823580.64258172,FALSE,2014-04-08,0
8818,0,652140.012181194,9821662.25515675,FALSE,2014-02-28,0
8824,0,653177.933931392,9820468.714877,TRUE,2014-03-08,0
8825,8824,652846.647684504,9820938.14044954,TRUE,2014-05-08,0
8826,8818,654451.216085918,9821128.02609896,TRUE,2014-03-08,0
8865,8864,646129.353622748,9801320.40970818,TRUE,2013-12-17,0
8899,0,652371.975133933,9819171.22503654,TRUE,2013-10-11,0
8901,0,661599.463459642,9805550.34480609,FALSE,2014-01-06,0
8908,0,657127.310824567,9802862.12110897,TRUE,2014-01-14,0
8909,0,657818.196194775,9810024.00265357,TRUE,2014-01-18,0
8910,0,693826.24143113,9792321.44857524,FALSE,2013-11-29,0
8914,0,686099.771686381,9793871.74132356,TRUE,2014-02-17,0
8924,0,664875.208151416,9831065.61711282,FALSE,2014-03-06,0
8937,0,686781.148048361,9817436.43599708,FALSE,2014-04-16,0
8938,8937,687346.281384871,9816733.95982174,TRUE,2014-04-25,0
8941,8938,687980.347638627,9817039.52752523,TRUE,2014-04-29,0
8942,0,684220.448687961,9813947.07285942,TRUE,2014-04-07,0
8944,0,687887.952204705,9817421.75473923,FALSE,2014-04-11,0
8945,8944,689227.211598284,9816883.6226098,TRUE,2014-04-27,0
8954,8953,702113.20765124,9799989.46662126,TRUE,2013-12-15,28
8958,8957,687248.405370189,9811168.09381305,TRUE,2014-04-28,0
8960,8959,688831.660101304,9816157.22540814,TRUE,2014-05-01,0
8961,8959,688860.26449911,9814726.42726781,TRUE,2014-05-04,0
8963,0,688402.592444916,9812516.37055431,FALSE,2014-05-02,0
8967,8966,666322.655411363,9793872.438292,TRUE,2014-05-05,0
8970,0,690653.794165762,9812336.54785266,TRUE,2014-05-03,0
8973,0,689517.187097016,9814391.19924046,FALSE,2014-05-02,0
8978,0,689430.118621786,9815479.58424041,TRUE,2014-04-19,0
8987,8978,690785.6927311,9814201.37240022,TRUE,2014-05-04,0
8989,0,690203.12822831,9813968.0160122,FALSE,2014-04-10,0
8990,0,690007.1278561,9812314.91718367,TRUE,2006-06-03,0
8993,0,679240.331905618,9797758.08420338,FALSE,2014-05-20,0
8997,0,686439.307051737,9797054.91607804,FALSE,2014-05-27,0
9001,0,685990.48138638,9764255.94317669,FALSE,2014-06-13,0
9002,0,686685.636032323,9762025.38405056,TRUE,2014-06-10,0
9005,0,686555.013568091,9761817.09011884,TRUE,2014-06-18,0
9018,9002,686025.473044423,9762626.77674675,TRUE,2014-07-05,0
9022,0,687791.279952901,9795597.24851845,FALSE,2014-04-13,0
9023,9022,687335.632089453,9795544.08728059,TRUE,2014-04-20,0
9047,0,686071.766934714,9813838.4985623,FALSE,2014-04-27,0
9049,0,660698.816546354,9776267.49238215,FALSE,2013-03-03,0
9050,0,679511.749714254,9795592.159266,FALSE,2004-11-15,0
9051,0,661540.612141525,9775158.24276423,FALSE,2002-01-15,28
9065,0,682006.489497549,9787621.11060774,FALSE,2013-09-14,0
9069,0,695496.679826059,9794112.6299044,FALSE,2013-09-20,0
9086,0,648800.66879336,9822749.41084592,TRUE,2013-10-05,0
9087,0,647842.159153057,9822483.26515371,TRUE,2013-10-06,0
9088,0,652609.189403826,9819163.51966427,FALSE,2013-08-07,0
9091,9088,654971.083904764,9819196.07443234,TRUE,2013-08-14,0
9097,0,662608.364651105,9809452.73869719,TRUE,2013-10-14,0
9110,0,688819.128512179,9816448.70558028,FALSE,2013-10-11,0
9111,9110,688856.671328896,9816857.70735769,TRUE,2013-10-23,0
9119,0,701177.187339695,9800451.29900713,FALSE,2013-10-07,0
9121,0,700188.781295673,9793290.62818022,FALSE,2013-10-26,0
9130,9121,700795.118342465,9791958.29958805,TRUE,2013-11-12,0
9132,0,700426.488483504,9793380.47123107,FALSE,2013-09-28,0
9138,0,696564.661096282,9792832.47273538,TRUE,2013-11-07,0
9156,0,693507.39260795,9806872.85222633,FALSE,2013-11-15,7
9165,9167,679269.335775103,9817513.16180821,TRUE,2012-08-10,0
9166,9167,678073.52635118,9817114.05721768,TRUE,2012-08-14,0
9167,0,679579.369714882,9817299.41648008,FALSE,2012-08-07,0
9169,0,677712.987720327,9820900.73873799,FALSE,2012-12-28,0
9173,9169,677782.604453911,9819547.91492734,TRUE,2013-08-01,0
9174,0,676836.070900472,9819579.95765103,FALSE,2012-02-15,0
9175,9174,677574.590849136,9817845.65902435,TRUE,2012-03-15,0
9176,9174,676948.01267833,9819592.18084979,TRUE,2012-03-07,0
9184,9183,680702.576188181,9815174.00280296,TRUE,2013-04-03,0
9185,9183,679592.680280838,9814213.50941018,TRUE,2013-04-10,0
9187,0,661467.9615822,9816365.21148323,TRUE,2013-02-05,0
9192,0,650983.475418637,9819648.62551917,TRUE,2013-10-08,0
9194,0,653432.825130116,9822207.19804289,TRUE,2013-11-28,0
9216,0,650722.42242142,9829149.12151527,TRUE,2013-11-14,0
9237,0,687158.414222618,9798900.00301512,TRUE,2014-01-19,0
9280,0,696413.151535067,9792844.37716023,FALSE,2006-12-22,0
9327,0,689415.227000129,9815303.98730846,TRUE,2014-04-19,0
9347,0,675309.073302792,9796892.48151992,FALSE,2013-12-08,0
9349,9347,674330.583350164,9797652.63686896,TRUE,2013-12-22,0
9350,9349,674986.011352752,9797116.43868832,TRUE,2014-01-05,0
9351,9349,675162.704244618,9798220.31218147,TRUE,2014-01-05,0
9352,0,675063.824893729,9798936.6604972,FALSE,2011-11-15,0
9353,0,650621.738594954,9819839.9265806,FALSE,2014-05-05,0
9360,0,651687.814012965,9821831.25084089,FALSE,2014-03-23,0
9365,9360,650469.509556882,9821619.92237264,TRUE,2014-04-27,0
9423,0,677217.927514427,9808402.84032134,FALSE,2014-05-19,7
9424,9423,677196.785859615,9806808.94429648,TRUE,2014-10-06,0
9428,9424,675683.48428291,9807835.43700541,TRUE,2014-10-11,0
9430,9428,676312.021787103,9807607.92422612,TRUE,2014-10-27,0
9442,9451,676496.136872322,9808163.23772663,TRUE,2014-10-18,0
9450,0,676656.899413556,9806669.22927069,FALSE,2014-09-08,0
9451,9450,675470.97953688,9806769.76430117,TRUE,2014-10-10,0
9455,9451,674707.459495326,9808347.19641958,TRUE,2014-10-17,0
9456,9451,676099.479765285,9807839.7432286,TRUE,2014-11-06,0
9568,0,682654.596840866,9811136.78252417,FALSE,2014-08-28,0
9572,9568,683311.564639114,9812493.51409477,TRUE,2014-10-05,7
9575,9574,683382.106214351,9812694.55144882,TRUE,2014-10-09,0
9576,0,681318.509661329,9815292.62465419,FALSE,2014-09-03,0
9577,9576,680352.688287122,9814732.25022474,TRUE,2014-09-17,0
9578,9577,681094.508691428,9815377.42431689,TRUE,2014-09-25,0
9579,0,681074.231639196,9815006.97203921,FALSE,2014-08-16,0
9580,9579,680964.843736653,9815676.47082228,TRUE,2014-10-25,0
9583,9580,680351.092040276,9814600.79150036,TRUE,2014-11-06,0
9589,0,675678.131518089,9798915.89605269,FALSE,2014-07-31,0
9592,0,688084.658233128,9816751.24223187,FALSE,2014-05-09,0
9662,9558,679394.440902046,9806904.73036091,TRUE,2014-10-30,0
9697,0,697195.761799784,9803794.98689617,FALSE,2015-01-10,0
9708,0,696269.933937323,9804381.85313582,FALSE,2015-02-12,0
9710,9709,683274.495907155,9814699.73824875,TRUE,2015-01-15,0
9711,9709,685044.825721559,9815311.88264771,TRUE,2015-01-25,0
9712,0,684195.377420195,9814647.32578074,TRUE,2015-03-01,0
9719,0,677891.610749658,9818113.15718213,TRUE,2014-11-01,0
9721,0,678967.736943797,9811743.82801821,TRUE,2015-01-01,0
9722,9721,679792.949300754,9811979.83821367,TRUE,2015-01-06,0
9724,0,680058.925441556,9811033.74360265,TRUE,2015-01-12,0
9726,0,682592.741050916,9810345.71724393,TRUE,2014-11-05,0
9728,0,681535.847377068,9803582.67235218,FALSE,2015-01-15,0
9729,9728,681604.618094432,9802383.71467751,TRUE,2015-01-26,0
9731,0,681892.510756505,9807461.49260563,TRUE,2015-01-13,0
9732,0,680030.727183455,9810600.85199925,FALSE,2015-01-18,0
9733,9732,681736.436594287,9810107.48936294,TRUE,2015-01-25,0
9735,10063,676307.439929885,9806114.86869167,TRUE,2015-02-23,0
9737,0,703161.533477259,9797089.17093381,TRUE,2014-12-07,0
9738,9737,703117.723687031,9798463.16567285,TRUE,2015-01-01,0
9741,0,701456.550577644,9793831.45236882,TRUE,2015-01-04,0
9742,9741,701265.342257277,9793211.57007531,TRUE,2015-01-11,0
9745,9741,699828.98172519,9793435.12400423,TRUE,2015-01-11,0
9750,9741,700086.284581409,9792880.35647099,TRUE,2015-01-11,0
9755,0,698612.091560383,9790883.79685484,FALSE,2015-01-28,0
9758,0,702766.454493385,9799982.74988307,FALSE,2014-12-08,0
9770,9758,702565.690363406,9799643.37677243,TRUE,2014-12-24,0
9772,0,702286.688080579,9800684.52226404,TRUE,2014-12-07,0
9785,0,673420.808834213,9806250.23920356,TRUE,2014-10-02,0
9803,0,682911.517134931,9811919.6752314,FALSE,2014-08-14,0
9810,9803,681846.054781285,9812277.09799008,TRUE,2014-11-10,0
9815,9803,682711.508727844,9811672.89494868,TRUE,2014-08-18,0
1,0,691339.571885661,9798561.29542845,FALSE,2003-05-30,0
10,0,700711.205468889,9801738.99573939,TRUE,2003-04-08,0
1000,889,682090.139675031,9804996.98570757,TRUE,2004-08-28,0
1001,0,682865.015530239,9803389.56817576,TRUE,2004-05-18,0
1002,1001,682421.453881755,9804777.66041375,TRUE,2004-06-02,0
1007,0,672702.208395003,9803016.66733274,FALSE,2004-07-05,7
1008,1007,671171.023799391,9803183.9242613,TRUE,2004-07-25,7
1009,1007,669994.026582973,9804387.34641979,TRUE,2004-07-25,7
1011,1007,667851.252910533,9805529.9002462,TRUE,2004-07-25,7
1012,1007,668078.013247662,9805560.92055086,TRUE,2004-07-25,7
1013,1011,668077.002620177,9804320.52743472,TRUE,2004-08-05,7
1017,0,677370.594087924,9806879.44679773,FALSE,2004-04-05,7
1019,0,679616.689552943,9810501.80613363,TRUE,2004-07-15,28
102,0,686229.915962627,9793506.85370165,TRUE,2003-07-29,0
1023,0,693156.06727459,9794014.60788611,FALSE,2004-09-11,0
1033,0,699264.365964456,9792921.51047372,FALSE,2004-09-12,0
1036,1038,698078.436837132,9793849.32073737,TRUE,2003-07-15,28
1037,1038,697175.782938088,9793657.19672125,TRUE,2003-07-15,28
1038,0,698262.79705816,9793347.11610219,FALSE,2003-06-15,28
1039,0,684138.248032187,9783156.80424198,FALSE,2004-09-12,0
104,0,687571.30274754,9793669.34271518,FALSE,2003-08-01,0
1040,0,670637.385021117,9795732.95613641,TRUE,2004-09-09,0
1044,0,690316.759812764,9798869.47158814,FALSE,2003-07-25,7
105,157,689769.631603104,9797133.94913707,TRUE,2003-07-26,0
1058,0,654771.465780354,9783283.79991627,TRUE,2003-09-22,0
106,0,698625.355900476,9794822.75427584,TRUE,2003-08-02,0
1063,0,676250.957000909,9787679.06422454,TRUE,2003-09-25,0
1064,0,662627.123921927,9788235.4228492,FALSE,2003-06-14,0
1066,0,662566.655290168,9785666.12778425,TRUE,2003-03-03,0
1067,1066,662353.503922321,9785522.6755385,TRUE,2003-03-15,7
1069,0,667085.64211061,9787627.02379166,FALSE,2002-03-31,0
1071,0,660721.809960639,9788557.46827581,FALSE,2003-09-26,0
1079,0,685152.853316898,9821042.4170333,TRUE,2003-08-19,0
1081,0,689891.858661796,9814238.82983013,TRUE,2003-03-15,28
1082,1081,689997.712346974,9814878.54226719,TRUE,2003-09-08,0
1088,1082,687637.405055163,9814895.9027328,TRUE,2003-09-25,7
1094,0,691832.191719136,9811267.21143859,FALSE,2003-09-30,0
1096,1097,650702.978544316,9779496.77525608,TRUE,2003-10-25,0
1097,0,651629.121344042,9779158.9910752,TRUE,2003-10-10,0
1098,0,683912.501030444,9819747.54899309,TRUE,2003-10-17,0
1099,0,680922.072164426,9797877.28470737,FALSE,2003-10-25,0
11,0,689962.020839441,9814131.17390819,FALSE,2003-01-29,0
1100,0,672821.60245676,9796338.25095767,FALSE,2003-11-15,0
1101,0,678292.609791087,9797696.93754406,FALSE,2003-11-11,0
1104,1105,663370.562394181,9812008.12518882,TRUE,2003-11-16,0
1105,0,665166.880853505,9811994.90533588,FALSE,2003-11-05,7
112,0,700103.432596294,9792855.89932129,FALSE,2003-02-17,0
1120,0,690701.971857054,9797533.89522227,FALSE,2003-12-14,0
1121,0,691707.449142938,9797881.60135123,TRUE,2003-10-05,7
1122,1121,691390.099864105,9797283.72855989,TRUE,2003-11-05,7
1124,1125,690755.153720037,9796625.08506118,TRUE,2003-05-15,7
1125,0,691521.584278674,9797534.82938907,FALSE,2003-05-05,7
1130,1131,678619.923513664,9808234.7000046,TRUE,2003-12-31,7
1133,0,679460.919169904,9789819.72307559,FALSE,2004-09-21,0
1135,0,680101.493872692,9788804.58020641,FALSE,2003-12-28,0
1137,0,679249.478920426,9789061.1606448,FALSE,2003-12-31,0
1138,1153,670294.866378547,9813009.54194712,TRUE,2004-01-13,0
1153,1154,669180.276535532,9812605.68798985,TRUE,2003-11-25,7
1154,0,670159.119380913,9813109.17506766,TRUE,2003-11-05,7
1155,0,686056.491261753,9797091.63648466,FALSE,2004-01-15,0
1158,0,680970.525025157,9798257.0680225,TRUE,2004-01-23,0
1159,457,697858.270800113,9794728.00735353,TRUE,2004-01-25,7
1160,218,653147.347534799,9800271.5559987,TRUE,2004-01-15,28
1161,0,649594.80457189,9801525.08356759,FALSE,2003-10-15,7
1162,0,656382.457213146,9802692.31587143,FALSE,2004-02-08,0
117,0,699394.718676793,9791839.49457868,FALSE,2003-01-25,0
1170,0,648494.024162272,9797263.9982123,FALSE,2003-09-18,0
1171,0,647268.068206122,9795652.08373266,TRUE,2003-07-30,0
1172,0,681187.96053529,9815270.33907402,TRUE,2004-02-06,0
1177,0,680666.462326698,9812696.46787757,FALSE,2004-01-13,0
1178,0,679991.82877417,9809705.88206508,FALSE,2003-10-05,7
1179,0,679436.060890254,9811533.4560882,TRUE,2004-01-14,0
118,0,696473.147542882,9790814.31135837,FALSE,2003-01-15,7
1180,0,680406.933841459,9812249.5335831,FALSE,2003-11-15,28
1181,1178,678576.578136601,9811127.51732961,TRUE,2003-10-25,7
1182,1181,679875.156087403,9811214.17748564,TRUE,2004-02-14,0
1184,0,676408.767096667,9809281.22064236,FALSE,2003-12-09,0
1185,0,684684.081911613,9818957.61111118,FALSE,2003-12-29,0
1186,0,689660.435966825,9814494.59091886,FALSE,2003-11-05,7
1187,1186,689781.141759505,9815557.99677488,TRUE,2003-11-08,7
1189,1187,689183.523397105,9815702.14238795,TRUE,2003-11-17,0
1192,1194,686656.125213403,9809631.96162241,TRUE,2004-02-05,0
1193,1194,686634.356641128,9810611.43533294,TRUE,2004-02-07,0
1194,0,685676.271436188,9810939.70874664,FALSE,2004-01-07,0
1197,502,671493.523497867,9816386.80542745,TRUE,2004-02-10,0
1198,502,672988.744244712,9816930.30297217,TRUE,2004-02-05,7
1200,502,671567.603507333,9816307.89613686,TRUE,2004-01-25,7
1207,1209,672235.352612928,9817308.63531268,TRUE,2004-01-29,0
1209,0,672784.824451718,9817751.38036413,TRUE,2004-01-05,7
1213,1216,672554.288801431,9816636.88068522,TRUE,2003-12-25,7
1214,1216,673855.756175864,9816544.59473269,TRUE,2003-12-25,7
1215,1216,672713.735934507,9817354.72473653,TRUE,2003-12-25,7
1216,0,673985.68824229,9816958.24227959,FALSE,2003-11-25,7
1217,1219,674275.321093139,9814174.0529133,TRUE,2004-02-05,7
1219,0,674910.341696565,9813757.90130682,FALSE,2004-01-05,7
1220,238,677377.797161567,9787437.54559502,TRUE,2004-01-10,0
1228,0,679095.899894479,9791967.53733032,TRUE,2004-01-20,0
1230,0,675424.58522408,9791842.67731011,FALSE,2004-01-21,0
1235,0,678290.878925105,9821650.97517784,TRUE,2003-11-11,0
1236,0,673235.677385308,9803787.19494805,FALSE,2004-03-08,0
1242,0,686387.197106898,9797780.24313762,FALSE,2004-03-16,0
1245,1246,663669.477587772,9786838.19333872,TRUE,2004-03-31,0
1246,0,661744.48895801,9787755.55039279,FALSE,2004-03-16,0
125,0,698370.14520769,9797445.70268765,TRUE,2003-08-04,0
1250,0,688370.287591932,9797754.97966098,FALSE,2004-04-03,0
1251,1252,669738.61041505,9793436.35237127,TRUE,2004-04-01,0
1252,0,668846.399453265,9792715.37445861,FALSE,2004-03-16,0
1253,1254,655293.881490025,9779185.97876899,TRUE,2004-04-22,0
1254,0,656533.987919464,9778109.2933129,FALSE,2003-11-25,7
1259,0,663253.619239142,9810149.82992656,TRUE,2004-04-24,0
1260,0,694040.299023719,9795335.92758495,TRUE,2003-07-05,0
1261,0,662016.417510071,9785705.93905523,FALSE,2004-04-25,7
1262,0,662056.754320728,9787285.90146132,FALSE,2004-03-15,7
1266,0,661828.341361003,9786896.77908138,FALSE,2003-12-15,7
1267,1266,661336.149246445,9788450.31319477,TRUE,2003-12-25,7
127,0,689162.14446017,9796279.91254662,FALSE,2003-07-18,0
1270,0,686363.217695025,9804490.91098235,TRUE,2004-02-08,0
1274,0,653593.956596459,9792978.05811765,TRUE,2004-05-13,0
128,0,653648.881187105,9811448.27453445,TRUE,2003-06-28,0
1287,0,655605.328898904,9807579.80171122,TRUE,2004-05-08,0
129,128,655169.201897456,9811851.25034876,TRUE,2003-07-15,7
1290,1287,656999.75200821,9808031.07522919,TRUE,2004-05-22,0
1294,0,659375.655553292,9808781.30124303,FALSE,2004-05-03,0
1295,0,657157.610682952,9808396.0161371,FALSE,2003-05-12,0
1296,358,667398.537600999,9830178.91027065,TRUE,2003-12-15,7
1298,0,667639.426242374,9830779.62350032,FALSE,2003-10-05,7
1299,0,666015.282043829,9828928.70694961,FALSE,2004-01-15,28
1300,0,642019.128269036,9813455.98390562,TRUE,2004-05-07,0
131,0,650206.591188613,9807806.44119897,FALSE,2003-05-07,0
1319,0,641208.775040712,9811055.9875554,FALSE,2004-05-15,0
132,0,699256.671861735,9802675.96902418,TRUE,2003-07-20,0
1326,0,689785.088351922,9800315.28674208,FALSE,2004-05-20,0
1333,0,702816.507889137,9799315.30560626,TRUE,2004-04-17,0
1338,0,699801.21534701,9802427.29785176,FALSE,2004-03-15,7
1339,1338,699977.312269729,9802606.30592633,TRUE,2004-04-15,7
1341,0,687205.247688218,9804534.33525396,FALSE,2002-10-25,7
1342,0,682259.341396167,9797736.62009135,TRUE,2004-05-31,0
1349,0,685351.583974516,9796406.08791157,FALSE,2004-06-02,0
1350,0,641461.222377915,9809679.72014322,FALSE,2004-06-05,0
1351,0,687641.61357483,9763552.17730712,TRUE,2004-06-05,0
1353,0,673418.245119904,9813543.4280186,FALSE,2004-05-05,7
1354,1353,675017.719392129,9812554.49284697,TRUE,2004-06-10,0
1355,0,699231.428684402,9796607.67067908,FALSE,2004-06-13,0
1356,0,672573.481984925,9813928.84261714,TRUE,2004-04-02,0
1357,1356,672803.158126275,9814492.7167673,TRUE,2004-06-05,7
1359,0,674182.670175839,9813064.30919314,TRUE,2004-04-05,7
1361,0,674301.953346464,9815708.52081421,FALSE,2004-03-04,0
1362,1364,674165.755208522,9814000.56253659,TRUE,2004-03-09,0
1364,0,673071.809278275,9813343.96406734,FALSE,2004-02-25,0
1367,0,681722.928358363,9822193.22017303,FALSE,2004-04-15,7
1368,1367,680906.117087816,9820927.08323432,TRUE,2004-05-15,7
1371,0,680387.611198596,9822443.17112125,FALSE,2004-05-15,7
1372,1367,680823.496229579,9821652.57432847,TRUE,2004-06-10,0
1374,0,680136.43290388,9797369.358238,FALSE,2004-06-25,0
1379,0,687011.518474722,9816463.3361548,FALSE,2004-05-13,0
1380,0,684966.853206293,9796835.75717472,TRUE,2004-07-23,0
1381,1383,677454.968713316,9804161.80912557,TRUE,2004-04-25,7
1382,1383,678528.385705407,9802664.83860987,TRUE,2004-07-26,0
1383,0,678485.715360007,9804016.6360942,FALSE,2004-04-05,7
1388,0,684605.707527513,9798640.90232685,FALSE,2004-07-27,0
1389,0,676292.343094577,9795924.88938046,FALSE,2004-07-15,7
1392,0,677643.820669711,9796725.93077274,FALSE,2004-03-25,7
1393,1392,677925.053770397,9797954.73806655,TRUE,2004-04-05,7
1394,0,676851.147645673,9797419.04052079,TRUE,2004-02-15,7
1398,0,687704.728240791,9795696.12565153,FALSE,2004-09-06,0
14,0,695597.728362782,9804972.71249806,FALSE,2002-02-04,0
1400,0,686675.612163521,9797356.00504745,FALSE,2004-08-09,0
1403,0,654561.047114202,9783244.50470342,TRUE,2004-02-28,0
1404,0,655052.922975809,9783941.14110366,TRUE,2004-02-22,0
1422,0,657129.52916297,9804707.36843807,FALSE,2004-03-07,0
1426,0,661499.825148099,9786692.79219588,TRUE,2004-01-14,0
1429,0,666245.329193719,9790845.86746431,FALSE,2003-12-06,0
1430,1429,665946.276932903,9790174.95916318,TRUE,2003-12-10,0
1431,0,666162.06632187,9791016.02275536,TRUE,2004-01-15,7
1433,0,682148.185737907,9818336.85182476,FALSE,2003-11-25,7
1435,0,682224.691208242,9822781.35355304,TRUE,2003-11-13,0
1440,0,665509.038149068,9809363.76011251,TRUE,2003-11-11,0
1441,0,673742.253752964,9804835.20096202,TRUE,2004-03-25,7
1443,0,674903.564256175,9806053.37450607,TRUE,2004-02-01,0
1444,0,676974.053397733,9803732.66986109,TRUE,2003-12-04,0
1447,514,673724.141999989,9805269.0247186,TRUE,2004-05-20,0
1456,0,679107.607931373,9805400.86278736,TRUE,2004-02-09,0
1457,0,685118.483345541,9799932.56332783,FALSE,2004-11-20,0
1458,1457,685366.702167834,9798545.42415601,TRUE,2004-12-05,7
1459,1458,685125.526444106,9798758.3298838,TRUE,2004-12-22,0
1460,0,684770.387747117,9797963.19322326,FALSE,2004-10-16,0
1461,1460,686084.749671888,9798290.59592114,TRUE,2004-10-25,7
1462,1460,684831.859316935,9797897.82346776,TRUE,2004-10-25,7
1463,0,688979.036767083,9794652.4434426,FALSE,2004-12-02,0
1466,0,678494.776940576,9806364.25309177,FALSE,2004-10-22,0
1469,0,679721.001516524,9807026.03950511,FALSE,2004-11-17,0
1472,0,681715.918408246,9806629.95254569,TRUE,2004-10-07,0
1473,962,677206.986301007,9806182.14271255,TRUE,2004-11-16,0
1474,962,675850.417987338,9807269.26607816,TRUE,2004-09-15,7
1475,1000,681996.905827341,9807350.06188658,TRUE,2004-09-30,0
1479,0,682853.831428728,9806436.83272353,FALSE,2004-12-05,7
1480,0,688668.610929941,9798756.9816826,FALSE,2004-06-15,7
1484,0,687223.665697656,9799811.74982128,FALSE,2004-04-15,28
1485,1484,686115.371239993,9799753.57059131,TRUE,2004-05-15,28
1486,1485,687327.352617092,9799899.6366842,TRUE,2004-06-15,28
1488,0,687072.313894523,9800351.59288776,FALSE,2004-09-05,7
1489,1488,686076.530276338,9799878.48556145,TRUE,2004-10-24,0
1490,0,685582.071247914,9800848.22871585,FALSE,2004-10-05,7
